wake_date,sleep_date,wake_hour,sleep_hour,gap_hours,wake_timestamp,sleep_timestamp
2025-08-02,2025-08-02,21.45,18.38,3.05,2025-08-02T21:27:59.978000-04:00,2025-08-02T18:23:17.598000-04:00
2025-08-03,2025-08-03,13.05,0.95,12.04,2025-08-03T13:03:42.022000-04:00,2025-08-03T00:57:15.616000-04:00
2025-08-04,2025-08-04,9.63,0.82,8.73,2025-08-04T09:38:33.324000-04:00,2025-08-04T00:49:59.206000-04:00
2025-08-04,2025-08-04,22.03,16.67,4.96,2025-08-04T22:02:46.468000-04:00,2025-08-04T16:40:34.954000-04:00
2025-08-05,2025-08-04,13.10,23.17,13.91,2025-08-05T13:06:49.540000-04:00,2025-08-04T23:10:01.191000-04:00
2025-08-06,2025-08-05,0.05,18.30,5.54,2025-08-06T00:03:13.597000-04:00,2025-08-05T18:18:35.955000-04:00
2025-08-06,2025-08-06,6.93,0.05,6.84,2025-08-06T06:56:50.546000-04:00,2025-08-06T00:03:13.597000-04:00
2025-08-06,2025-08-06,14.42,6.93,7.44,2025-08-06T14:25:11.412000-04:00,2025-08-06T06:56:50.546000-04:00
2025-08-06,2025-08-06,19.83,16.53,3.15,2025-08-06T19:50:44.108000-04:00,2025-08-06T16:32:19.578000-04:00
2025-08-07,2025-08-06,13.87,23.58,14.25,2025-08-07T13:52:34.405000-04:00,2025-08-06T23:35:19.997000-04:00
2025-08-08,2025-08-07,0.20,20.97,3.21,2025-08-08T00:12:55.609000-04:00,2025-08-07T20:58:30.688000-04:00
2025-08-08,2025-08-08,9.88,0.45,9.26,2025-08-08T09:53:25.713000-04:00,2025-08-08T00:27:03.757000-04:00
2025-08-08,2025-08-08,17.33,10.65,6.63,2025-08-08T17:20:40.141000-04:00,2025-08-08T10:39:02.972000-04:00
2025-08-09,2025-08-09,10.07,2.95,7.08,2025-08-09T10:04:10.813000-04:00,2025-08-09T02:57:03.220000-04:00
2025-08-09,2025-08-09,14.93,11.38,3.45,2025-08-09T14:56:14.182000-04:00,2025-08-09T11:23:35.757000-04:00
2025-08-09,2025-08-09,18.38,15.23,3.12,2025-08-09T18:23:24.497000-04:00,2025-08-09T15:14:31.463000-04:00
2025-08-10,2025-08-10,13.62,1.73,11.86,2025-08-10T13:37:20.130000-04:00,2025-08-10T01:44:26.080000-04:00
2025-08-11,2025-08-11,11.12,0.63,10.45,2025-08-11T11:07:07.553000-04:00,2025-08-11T00:38:14.486000-04:00
2025-08-11,2025-08-11,15.98,12.37,3.59,2025-08-11T15:59:47.720000-04:00,2025-08-11T12:22:06.631000-04:00
2025-08-12,2025-08-12,10.70,3.20,7.43,2025-08-12T10:42:38.559000-04:00,2025-08-12T03:12:52.636000-04:00
2025-08-12,2025-08-12,16.08,12.95,3.10,2025-08-12T16:05:21.456000-04:00,2025-08-12T12:57:38.484000-04:00
2025-08-13,2025-08-12,0.40,18.97,5.27,2025-08-13T00:24:00.468000-04:00,2025-08-12T18:58:10.579000-04:00
2025-08-13,2025-08-13,15.13,0.40,14.67,2025-08-13T15:08:29.098000-04:00,2025-08-13T00:24:00.468000-04:00
2025-08-14,2025-08-14,14.92,1.13,13.77,2025-08-14T14:55:57.693000-04:00,2025-08-14T01:08:33.321000-04:00
2025-08-15,2025-08-15,16.02,1.33,14.67,2025-08-15T16:01:18.650000-04:00,2025-08-15T01:20:06.125000-04:00
2025-08-16,2025-08-15,0.10,17.60,6.48,2025-08-16T00:06:50.798000-04:00,2025-08-15T17:36:55.102000-04:00
2025-08-16,2025-08-16,14.40,0.48,13.84,2025-08-16T14:24:52.924000-04:00,2025-08-16T00:29:59.953000-04:00
2025-08-17,2025-08-16,12.20,23.80,12.26,2025-08-17T12:12:49.353000-04:00,2025-08-16T23:48:33.393000-04:00
2025-08-17,2025-08-17,16.47,13.33,3.03,2025-08-17T16:28:22.942000-04:00,2025-08-17T13:20:22.989000-04:00
2025-08-18,2025-08-18,10.40,2.58,7.15,2025-08-18T10:24:18.981000-04:00,2025-08-18T02:35:11.102000-04:00
2025-08-18,2025-08-18,21.98,17.63,4.29,2025-08-18T21:59:28.530000-04:00,2025-08-18T17:38:52.585000-04:00
2025-08-19,2025-08-19,11.22,1.52,9.68,2025-08-19T11:13:54.942000-04:00,2025-08-19T01:31:16.580000-04:00
2025-08-20,2025-08-20,19.35,0.37,18.91,2025-08-20T19:21:05.073000-04:00,2025-08-20T00:22:29.303000-04:00
2025-08-21,2025-08-21,11.67,1.07,10.54,2025-08-21T11:40:17.917000-04:00,2025-08-21T01:04:20.650000-04:00
2025-08-21,2025-08-21,19.72,15.93,3.45,2025-08-21T19:43:29.571000-04:00,2025-08-21T15:56:34.483000-04:00
2025-08-22,2025-08-22,11.18,0.35,10.74,2025-08-22T11:11:30.644000-04:00,2025-08-22T00:21:11.675000-04:00
2025-08-23,2025-08-23,14.03,1.57,12.36,2025-08-23T14:02:04.404000-04:00,2025-08-23T01:34:19.309000-04:00
2025-08-23,2025-08-23,22.53,17.88,3.84,2025-08-23T22:32:47.506000-04:00,2025-08-23T17:53:31.240000-04:00
2025-08-24,2025-08-24,12.15,1.07,11.06,2025-08-24T12:09:49.389000-04:00,2025-08-24T01:04:05.867000-04:00
2025-08-25,2025-08-25,9.35,1.37,7.94,2025-08-25T09:21:37.135000-04:00,2025-08-25T01:22:26.169000-04:00
2025-08-26,2025-08-26,12.87,0.25,12.58,2025-08-26T12:52:07.785000-04:00,2025-08-26T00:15:57.855000-04:00
2025-08-27,2025-08-27,8.73,0.30,8.41,2025-08-27T08:44:58.931000-04:00,2025-08-27T00:18:31.424000-04:00
2025-08-27,2025-08-27,19.83,11.77,7.99,2025-08-27T19:50:20.970000-04:00,2025-08-27T11:46:40.889000-04:00
2025-08-28,2025-08-27,12.68,22.72,13.91,2025-08-28T12:41:01.210000-04:00,2025-08-27T22:43:40.671000-04:00
2025-08-29,2025-08-28,14.42,16.40,21.49,2025-08-29T14:25:36.495000-04:00,2025-08-28T16:24:04.874000-04:00
2025-08-30,2025-08-29,14.48,19.18,19.22,2025-08-30T14:29:06.439000-04:00,2025-08-29T19:11:32.238000-04:00
2025-08-30,2025-08-30,20.57,14.58,5.89,2025-08-30T20:34:56.630000-04:00,2025-08-30T14:35:56.335000-04:00
2025-08-31,2025-08-30,13.33,22.12,15.20,2025-08-31T13:20:27.845000-04:00,2025-08-30T22:07:10.632000-04:00
2025-08-31,2025-08-31,18.45,13.78,4.62,2025-08-31T18:27:50.108000-04:00,2025-08-31T13:47:02.165000-04:00
2025-09-02,2025-09-02,23.68,16.57,6.45,2025-09-02T23:41:00.958000-04:00,2025-09-02T16:34:35.301000-04:00
2025-09-03,2025-09-02,14.38,23.68,14.65,2025-09-03T14:23:18.320000-04:00,2025-09-02T23:41:00.958000-04:00
2025-09-03,2025-09-03,22.60,17.95,4.37,2025-09-03T22:36:45.835000-04:00,2025-09-03T17:57:53.332000-04:00
2025-09-04,2025-09-04,18.33,1.40,16.84,2025-09-04T18:20:42.576000-04:00,2025-09-04T01:24:24.689000-04:00
2025-09-05,2025-09-04,9.52,23.48,9.73,2025-09-05T09:31:11.960000-04:00,2025-09-04T23:29:34.679000-04:00
2025-09-06,2025-09-05,12.12,22.23,13.31,2025-09-06T12:07:19.727000-04:00,2025-09-05T22:14:08.134000-04:00
2025-09-07,2025-09-06,8.72,23.75,8.87,2025-09-07T08:43:47.284000-04:00,2025-09-06T23:45:51.885000-04:00
2025-09-07,2025-09-07,17.30,10.78,6.10,2025-09-07T17:18:04.046000-04:00,2025-09-07T10:47:10.240000-04:00
2025-09-08,2025-09-07,8.60,22.70,9.54,2025-09-08T08:36:00.360000-04:00,2025-09-07T22:42:56.296000-04:00
2025-09-08,2025-09-08,20.88,16.87,3.91,2025-09-08T20:53:47.310000-04:00,2025-09-08T16:52:45.086000-04:00
2025-09-09,2025-09-08,14.80,23.33,15.42,2025-09-09T14:48:10.536000-04:00,2025-09-08T23:20:11.395000-04:00
2025-09-10,2025-09-10,9.32,0.17,9.08,2025-09-10T09:19:59.761000-04:00,2025-09-10T00:10:58.248000-04:00
2025-09-10,2025-09-10,22.52,15.57,5.46,2025-09-10T22:31:23.071000-04:00,2025-09-10T15:34:06.791000-04:00
2025-09-11,2025-09-10,11.08,23.58,11.46,2025-09-11T11:05:34.796000-04:00,2025-09-10T23:35:26.238000-04:00
2025-09-12,2025-09-11,15.03,18.35,20.48,2025-09-12T15:02:45.661000-04:00,2025-09-11T18:21:26.454000-04:00
2025-09-12,2025-09-12,20.72,15.75,3.44,2025-09-12T20:43:09.669000-04:00,2025-09-12T15:45:05.393000-04:00
2025-09-13,2025-09-12,9.53,23.95,9.26,2025-09-13T09:32:44.063000-04:00,2025-09-12T23:57:57.383000-04:00
2025-09-13,2025-09-13,15.20,10.72,4.46,2025-09-13T15:12:42.087000-04:00,2025-09-13T10:43:47.593000-04:00
2025-09-15,2025-09-15,10.45,2.97,6.72,2025-09-15T10:27:09.397000-04:00,2025-09-15T02:58:58.703000-04:00
2025-09-15,2025-09-15,23.85,19.08,4.67,2025-09-15T23:51:53.276000-04:00,2025-09-15T19:05:59.910000-04:00
2025-09-16,2025-09-16,23.90,0.18,23.66,2025-09-16T23:54:21.493000-04:00,2025-09-16T00:11:59.577000-04:00
2025-09-17,2025-09-17,10.57,0.65,9.86,2025-09-17T10:34:10.536000-04:00,2025-09-17T00:39:35.416000-04:00
2025-09-17,2025-09-17,22.10,18.68,3.39,2025-09-17T22:06:03.231000-04:00,2025-09-17T18:41:25.997000-04:00
2025-09-18,2025-09-18,12.63,0.28,11.56,2025-09-18T12:38:21.647000-04:00,2025-09-18T00:17:54.586000-04:00
2025-09-19,2025-09-18,8.07,19.10,12.74,2025-09-19T08:04:09.781000-04:00,2025-09-18T19:06:47.381000-04:00
2025-09-20,2025-09-20,14.45,1.18,13.23,2025-09-20T14:27:16.160000-04:00,2025-09-20T01:11:43.229000-04:00
2025-09-21,2025-09-21,10.38,1.72,8.61,2025-09-21T10:23:09.682000-04:00,2025-09-21T01:43:48.316000-04:00
2025-09-22,2025-09-22,8.92,2.23,6.10,2025-09-22T08:55:36.606000-04:00,2025-09-22T02:14:49.270000-04:00
2025-09-22,2025-09-22,21.12,16.80,4.27,2025-09-22T21:07:52.907000-04:00,2025-09-22T16:48:29.013000-04:00
2025-09-23,2025-09-23,21.90,3.45,18.39,2025-09-23T21:54:25.088000-04:00,2025-09-23T03:27:40.439000-04:00
2025-09-24,2025-09-24,15.48,0.72,14.69,2025-09-24T15:29:35.746000-04:00,2025-09-24T00:43:12.138000-04:00
2025-09-25,2025-09-24,8.67,23.60,8.99,2025-09-25T08:40:00.967000-04:00,2025-09-24T23:36:34.118000-04:00
2025-09-25,2025-09-25,22.75,18.28,4.02,2025-09-25T22:45:15.005000-04:00,2025-09-25T18:17:37.928000-04:00
2025-09-26,2025-09-25,13.07,23.28,12.34,2025-09-26T13:04:59.699000-04:00,2025-09-25T23:17:11.298000-04:00
2025-09-26,2025-09-26,22.33,16.37,5.90,2025-09-26T22:20:19.197000-04:00,2025-09-26T16:22:47.412000-04:00
2025-09-27,2025-09-27,11.18,0.85,10.21,2025-09-27T11:11:08.504000-04:00,2025-09-27T00:51:24.710000-04:00
2025-09-28,2025-09-28,9.27,0.20,9.01,2025-09-28T09:16:29.426000-04:00,2025-09-28T00:12:38.482000-04:00
2025-09-29,2025-09-29,9.35,1.42,6.50,2025-09-29T09:21:06.852000-04:00,2025-09-29T01:25:33.788000-04:00
2025-09-29,2025-09-29,21.47,16.45,4.91,2025-09-29T21:28:23.205000-04:00,2025-09-29T16:27:47.208000-04:00
2025-09-30,2025-09-30,15.62,1.68,13.61,2025-09-30T15:37:28.832000-04:00,2025-09-30T01:41:04.003000-04:00
2025-09-30,2025-09-30,20.62,16.42,4.15,2025-09-30T20:37:42.692000-04:00,2025-09-30T16:25:56.963000-04:00
2025-10-01,2025-10-01,10.02,0.15,9.80,2025-10-01T10:01:39.793000-04:00,2025-10-01T00:09:30.836000-04:00
2025-10-01,2025-10-01,17.83,13.57,4.25,2025-10-01T17:50:34.509000-04:00,2025-10-01T13:34:16.413000-04:00
2025-10-02,2025-10-02,12.57,2.15,10.17,2025-10-02T12:34:31.175000-04:00,2025-10-02T02:09:28.007000-04:00
2025-10-03,2025-10-02,15.68,18.60,20.93,2025-10-03T15:41:46.217000-04:00,2025-10-02T18:36:32.863000-04:00
2025-10-04,2025-10-04,13.42,3.50,9.85,2025-10-04T13:25:41.142000-04:00,2025-10-04T03:30:52.624000-04:00
2025-10-05,2025-10-05,14.72,2.45,12.20,2025-10-05T14:43:12.338000-04:00,2025-10-05T02:27:05.799000-04:00
2025-10-06,2025-10-06,16.00,1.12,14.80,2025-10-06T16:00:16.189000-04:00,2025-10-06T01:07:44.742000-04:00
2025-10-06,2025-10-06,23.05,16.98,6.02,2025-10-06T23:03:37.422000-04:00,2025-10-06T16:59:04.892000-04:00
2025-10-07,2025-10-07,13.18,2.22,10.91,2025-10-07T13:11:12.286000-04:00,2025-10-07T02:13:51.998000-04:00
2025-10-08,2025-10-08,12.23,1.47,10.68,2025-10-08T12:14:30.821000-04:00,2025-10-08T01:28:55.198000-04:00
2025-10-09,2025-10-09,17.08,12.42,4.58,2025-10-09T17:05:08.889000-04:00,2025-10-09T12:25:35.113000-04:00
2025-10-10,2025-10-10,10.20,0.12,10.02,2025-10-10T10:12:41.323000-04:00,2025-10-10T00:07:32.734000-04:00
2025-10-10,2025-10-10,15.85,10.80,4.96,2025-10-10T15:51:12.638000-04:00,2025-10-10T10:48:14.922000-04:00
2025-10-11,2025-10-10,2.28,15.85,10.39,2025-10-11T02:17:49.111000-04:00,2025-10-10T15:51:12.638000-04:00
2025-10-11,2025-10-11,13.08,3.68,9.39,2025-10-11T13:05:37.752000-04:00,2025-10-11T03:41:04.957000-04:00
2025-10-11,2025-10-11,21.62,13.40,8.15,2025-10-11T21:37:35.575000-04:00,2025-10-11T13:24:53.892000-04:00
2025-10-12,2025-10-12,16.42,1.20,15.19,2025-10-12T16:25:24.334000-04:00,2025-10-12T01:12:00.681000-04:00
2025-10-13,2025-10-13,11.85,2.52,9.26,2025-10-13T11:51:02.861000-04:00,2025-10-13T02:31:00.301000-04:00
2025-10-13,2025-10-13,22.23,17.22,4.93,2025-10-13T22:14:30.450000-04:00,2025-10-13T17:13:32.794000-04:00
2025-10-14,2025-10-14,14.17,1.63,12.51,2025-10-14T14:10:16.705000-04:00,2025-10-14T01:38:16.132000-04:00
2025-10-15,2025-10-15,10.97,2.70,8.22,2025-10-15T10:58:17.661000-04:00,2025-10-15T02:42:21.524000-04:00
2025-10-15,2025-10-15,22.67,18.45,4.06,2025-10-15T22:40:10.168000-04:00,2025-10-15T18:27:20.105000-04:00
2025-10-16,2025-10-16,12.72,0.07,10.89,2025-10-16T12:43:22.795000-04:00,2025-10-16T00:04:38.949000-04:00
2025-10-16,2025-10-16,23.72,20.62,3.06,2025-10-16T23:43:37.556000-04:00,2025-10-16T20:37:30.846000-04:00
2025-10-17,2025-10-16,14.77,23.72,13.23,2025-10-17T14:46:54.939000-04:00,2025-10-16T23:43:37.556000-04:00
2025-10-18,2025-10-17,17.78,18.10,23.32,2025-10-18T17:47:47.503000-04:00,2025-10-17T18:06:49.267000-04:00
2025-10-19,2025-10-18,16.27,21.63,18.60,2025-10-19T16:16:46.997000-04:00,2025-10-18T21:38:54.273000-04:00
2025-10-22,2025-10-21,10.12,17.50,16.53,2025-10-22T10:07:54.627000-04:00,2025-10-21T17:30:37.693000-04:00
2025-10-22,2025-10-22,21.52,17.28,3.88,2025-10-22T21:31:01.640000-04:00,2025-10-22T17:17:12.247000-04:00
2025-10-23,2025-10-23,9.63,0.88,8.42,2025-10-23T09:38:26.867000-04:00,2025-10-23T00:53:21.622000-04:00
2025-10-24,2025-10-24,10.28,3.77,6.36,2025-10-24T10:17:07.549000-04:00,2025-10-24T03:46:19.169000-04:00
2025-10-25,2025-10-24,18.23,19.53,22.57,2025-10-25T18:14:09.954000-04:00,2025-10-24T19:32:26.908000-04:00
2025-10-26,2025-10-25,13.62,22.07,15.49,2025-10-26T13:37:40.695000-04:00,2025-10-25T22:04:52.051000-04:00
2025-10-27,2025-10-26,9.37,22.83,10.45,2025-10-27T09:22:35.356000-04:00,2025-10-26T22:50:23.310000-04:00
2025-10-28,2025-10-27,0.10,16.53,7.53,2025-10-28T00:06:20.861000-04:00,2025-10-27T16:32:18.252000-04:00
2025-10-28,2025-10-28,12.62,0.10,11.17,2025-10-28T12:37:19.784000-04:00,2025-10-28T00:06:20.861000-04:00
2025-10-29,2025-10-28,12.50,16.83,18.85,2025-10-29T12:30:03.645000-04:00,2025-10-28T16:50:42.541000-04:00
2025-10-30,2025-10-29,10.92,23.85,10.80,2025-10-30T10:55:31.222000-04:00,2025-10-29T23:51:32.086000-04:00
2025-10-30,2025-10-30,22.93,18.37,4.19,2025-10-30T22:56:10.423000-04:00,2025-10-30T18:22:59.560000-04:00
2025-10-31,2025-10-30,11.02,23.53,11.17,2025-10-31T11:01:05.413000-04:00,2025-10-30T23:32:45.177000-04:00
2025-10-31,2025-10-31,23.43,19.30,4.04,2025-10-31T23:26:25.941000-04:00,2025-10-31T19:18:00.490000-04:00
2025-11-01,2025-11-01,13.48,1.70,11.75,2025-11-01T13:29:03.287000-04:00,2025-11-01T01:42:17.742000-04:00
2025-11-02,2025-11-01,0.65,20.73,3.84,2025-11-02T00:39:21.187000-04:00,2025-11-01T20:44:57.965000-04:00
2025-11-02,2025-11-02,13.30,0.65,12.49,2025-11-02T13:18:29.632000-05:00,2025-11-02T00:39:21.187000-04:00
2025-11-03,2025-11-02,5.60,23.00,6.52,2025-11-03T05:36:49.956000-05:00,2025-11-02T23:00:09.154000-05:00
2025-11-03,2025-11-03,10.45,5.98,4.33,2025-11-03T10:27:22.622000-05:00,2025-11-03T05:59:33.121000-05:00
2025-11-04,2025-11-03,10.03,20.95,12.49,2025-11-04T10:02:33.991000-05:00,2025-11-03T20:57:05.030000-05:00
2025-11-05,2025-11-05,12.20,2.77,7.78,2025-11-05T12:12:55.980000-05:00,2025-11-05T02:46:53.711000-05:00
2025-11-05,2025-11-05,19.85,13.00,6.78,2025-11-05T19:51:37.375000-05:00,2025-11-05T13:00:51.631000-05:00
2025-11-06,2025-11-05,9.53,22.10,11.14,2025-11-06T09:32:59.414000-05:00,2025-11-05T22:06:37.785000-05:00
2025-11-06,2025-11-06,22.58,18.53,3.96,2025-11-06T22:35:08.245000-05:00,2025-11-06T18:32:25.576000-05:00
2025-11-07,2025-11-06,12.12,23.17,12.90,2025-11-07T12:07:26.661000-05:00,2025-11-06T23:10:41.841000-05:00
2025-11-07,2025-11-07,22.50,18.63,3.73,2025-11-07T22:30:04.654000-05:00,2025-11-07T18:38:48.610000-05:00
2025-11-08,2025-11-07,12.65,22.50,13.94,2025-11-08T12:39:13.083000-05:00,2025-11-07T22:30:04.654000-05:00
2025-11-08,2025-11-08,19.58,13.10,6.46,2025-11-08T19:35:38.208000-05:00,2025-11-08T13:06:05.774000-05:00
2025-11-09,2025-11-09,13.13,3.92,8.32,2025-11-09T13:08:19.900000-05:00,2025-11-09T03:55:35.223000-05:00
2025-11-10,2025-11-09,11.70,23.15,12.50,2025-11-10T11:42:56.489000-05:00,2025-11-09T23:09:16.990000-05:00
2025-11-11,2025-11-10,10.27,23.72,10.42,2025-11-11T10:16:04.822000-05:00,2025-11-10T23:43:55.819000-05:00
2025-11-11,2025-11-11,21.95,17.00,4.54,2025-11-11T21:57:49.603000-05:00,2025-11-11T17:00:32.243000-05:00
2025-11-12,2025-11-11,14.00,23.45,13.74,2025-11-12T14:00:22.647000-05:00,2025-11-11T23:27:43.038000-05:00
2025-11-13,2025-11-12,12.77,21.53,14.96,2025-11-13T12:46:43.934000-05:00,2025-11-12T21:32:16.439000-05:00
2025-11-14,2025-11-14,11.58,3.00,8.08,2025-11-14T11:35:17.212000-05:00,2025-11-14T03:00:25.593000-05:00
2025-11-14,2025-11-14,20.52,16.37,4.04,2025-11-14T20:31:42.421000-05:00,2025-11-14T16:22:21.145000-05:00
2025-11-15,2025-11-14,11.12,22.77,12.34,2025-11-15T11:07:23.681000-05:00,2025-11-14T22:46:08.691000-05:00
2025-11-15,2025-11-15,17.45,12.83,4.11,2025-11-15T17:27:36.962000-05:00,2025-11-15T12:50:59.383000-05:00
2025-11-16,2025-11-16,14.30,1.22,12.22,2025-11-16T14:18:03.112000-05:00,2025-11-16T01:13:11.395000-05:00
2025-11-17,2025-11-17,10.85,6.62,4.20,2025-11-17T10:51:00.807000-05:00,2025-11-17T06:37:19.749000-05:00
2025-11-18,2025-11-17,12.52,19.47,16.55,2025-11-18T12:31:38.835000-05:00,2025-11-17T19:28:40.670000-05:00
2025-11-19,2025-11-18,0.00,15.65,6.43,2025-11-19T00:00:29.864000-05:00,2025-11-18T15:39:05.670000-05:00
2025-11-19,2025-11-19,11.08,0.82,8.86,2025-11-19T11:05:34.803000-05:00,2025-11-19T00:49:55.544000-05:00
2025-11-19,2025-11-19,17.12,11.08,6.01,2025-11-19T17:07:39.374000-05:00,2025-11-19T11:05:34.803000-05:00
2025-11-20,2025-11-19,12.57,23.80,12.74,2025-11-20T12:34:07.517000-05:00,2025-11-19T23:48:15.467000-05:00
2025-11-21,2025-11-20,14.77,18.48,19.13,2025-11-21T14:46:05.779000-05:00,2025-11-20T18:29:45.105000-05:00
2025-11-22,2025-11-21,13.92,16.45,21.43,2025-11-22T13:55:57.474000-05:00,2025-11-21T16:27:53.415000-05:00
2025-11-22,2025-11-22,22.47,19.43,3.01,2025-11-22T22:28:38.283000-05:00,2025-11-22T19:26:26.782000-05:00
2025-11-23,2025-11-22,16.20,22.47,17.32,2025-11-23T16:12:49.849000-05:00,2025-11-22T22:28:38.283000-05:00
2025-11-24,2025-11-24,4.18,0.47,3.70,2025-11-24T04:11:46.053000-05:00,2025-11-24T00:28:01.572000-05:00
2025-11-24,2025-11-24,11.03,5.27,5.62,2025-11-24T11:02:27.619000-05:00,2025-11-24T05:16:06.186000-05:00
2025-11-25,2025-11-24,0.03,16.35,7.46,2025-11-25T00:02:01.279000-05:00,2025-11-24T16:21:10.949000-05:00
2025-11-25,2025-11-25,8.72,0.38,8.29,2025-11-25T08:43:59.663000-05:00,2025-11-25T00:23:29.088000-05:00
2025-11-25,2025-11-25,13.87,9.20,4.41,2025-11-25T13:52:33.375000-05:00,2025-11-25T09:12:51.600000-05:00
2025-11-25,2025-11-25,18.70,14.03,4.03,2025-11-25T18:42:26.554000-05:00,2025-11-25T14:02:15.583000-05:00
2025-11-26,2025-11-25,13.73,18.70,18.78,2025-11-26T13:44:12.608000-05:00,2025-11-25T18:42:26.554000-05:00
2025-11-26,2025-11-26,17.92,13.73,4.16,2025-11-26T17:55:44.860000-05:00,2025-11-26T13:44:12.608000-05:00
2025-11-27,2025-11-26,17.77,22.48,19.21,2025-11-27T17:46:35.705000-05:00,2025-11-26T22:29:22.968000-05:00
2025-11-29,2025-11-29,11.98,2.45,9.13,2025-11-29T11:59:28.805000-05:00,2025-11-29T02:27:01.212000-05:00
2025-11-30,2025-11-29,1.67,20.43,4.68,2025-11-30T01:40:01.703000-05:00,2025-11-29T20:26:31.624000-05:00
2025-11-30,2025-11-30,16.95,2.33,14.54,2025-11-30T16:57:42.851000-05:00,2025-11-30T02:20:19.906000-05:00
2025-12-01,2025-11-30,14.92,22.87,16.02,2025-12-01T14:55:23.217000-05:00,2025-11-30T22:52:14.603000-05:00
2025-12-01,2025-12-01,20.80,14.92,5.85,2025-12-01T20:48:56.556000-05:00,2025-12-01T14:55:23.217000-05:00
2025-12-02,2025-12-01,12.47,20.80,15.46,2025-12-02T12:28:30.907000-05:00,2025-12-01T20:48:56.556000-05:00
2025-12-03,2025-12-02,1.62,20.65,4.93,2025-12-03T01:37:32.661000-05:00,2025-12-02T20:39:47.678000-05:00
2025-12-03,2025-12-03,13.95,6.53,7.02,2025-12-03T13:57:04.567000-05:00,2025-12-03T06:32:06.498000-05:00
2025-12-04,2025-12-03,16.23,23.90,16.04,2025-12-04T16:14:03.376000-05:00,2025-12-03T23:54:52.185000-05:00
2025-12-05,2025-12-04,14.80,18.70,19.84,2025-12-05T14:48:15.768000-05:00,2025-12-04T18:42:15.296000-05:00
2025-12-05,2025-12-05,23.03,17.15,5.83,2025-12-05T23:02:19.094000-05:00,2025-12-05T17:09:32.058000-05:00
2025-12-06,2025-12-05,14.22,23.93,13.73,2025-12-06T14:13:18.221000-05:00,2025-12-05T23:56:39.061000-05:00
2025-12-06,2025-12-06,18.92,15.52,3.21,2025-12-06T18:55:01.822000-05:00,2025-12-06T15:31:49.176000-05:00
2025-12-07,2025-12-07,11.20,3.10,7.85,2025-12-07T11:12:37.053000-05:00,2025-12-07T03:06:01.578000-05:00
2025-12-08,2025-12-08,11.20,1.07,10.09,2025-12-08T11:12:17.959000-05:00,2025-12-08T01:04:01.769000-05:00
2025-12-10,2025-12-10,12.82,0.77,11.41,2025-12-10T12:49:11.014000-05:00,2025-12-10T00:46:54.642000-05:00
2025-12-10,2025-12-10,22.53,18.23,3.82,2025-12-10T22:32:25.204000-05:00,2025-12-10T18:14:10.661000-05:00
2025-12-11,2025-12-11,11.62,1.38,8.39,2025-12-11T11:37:47.786000-05:00,2025-12-11T01:23:01.396000-05:00
2025-12-12,2025-12-11,12.52,21.42,13.43,2025-12-12T12:31:05.030000-05:00,2025-12-11T21:25:50.776000-05:00
2025-12-12,2025-12-12,21.12,16.42,3.15,2025-12-12T21:07:18.229000-05:00,2025-12-12T16:25:58.101000-05:00
2025-12-13,2025-12-13,14.22,4.27,8.44,2025-12-13T14:13:05.645000-05:00,2025-12-13T04:16:56.353000-05:00
2025-12-14,2025-12-13,13.60,14.52,22.94,2025-12-14T13:36:17.779000-05:00,2025-12-13T14:31:28.106000-05:00
2025-12-15,2025-12-15,11.33,4.37,5.91,2025-12-15T11:20:10.843000-05:00,2025-12-15T04:22:30.996000-05:00
2025-12-15,2025-12-15,20.45,15.85,3.55,2025-12-15T20:27:09.083000-05:00,2025-12-15T15:51:03.406000-05:00
2025-12-16,2025-12-15,11.38,23.30,11.96,2025-12-16T11:23:39.006000-05:00,2025-12-15T23:18:33.090000-05:00
2025-12-17,2025-12-17,14.18,7.08,6.73,2025-12-17T14:11:50.794000-05:00,2025-12-17T07:05:57.668000-05:00
2025-12-18,2025-12-17,17.77,22.58,19.06,2025-12-18T17:46:23.928000-05:00,2025-12-17T22:35:15.008000-05:00
2025-12-19,2025-12-18,3.08,23.20,3.03,2025-12-19T03:05:38.802000-05:00,2025-12-18T23:12:43.565000-05:00
2025-12-19,2025-12-19,14.75,5.15,9.10,2025-12-19T14:45:07.525000-05:00,2025-12-19T05:09:38.354000-05:00
2025-12-20,2025-12-19,1.17,16.60,7.72,2025-12-20T01:10:02.286000-05:00,2025-12-19T16:36:46.198000-05:00
2025-12-20,2025-12-20,18.05,5.42,12.48,2025-12-20T18:03:09.589000-05:00,2025-12-20T05:25:50.941000-05:00
2025-12-21,2025-12-21,12.60,0.08,10.38,2025-12-21T12:36:57.210000-05:00,2025-12-21T00:05:23.999000-05:00
2025-12-22,2025-12-22,6.55,1.85,4.66,2025-12-22T06:33:47.710000-05:00,2025-12-22T01:51:11.296000-05:00
2025-12-22,2025-12-22,11.85,8.23,3.53,2025-12-22T11:51:24.282000-05:00,2025-12-22T08:14:53.395000-05:00
2025-12-22,2025-12-22,22.70,16.52,5.96,2025-12-22T22:42:08.282000-05:00,2025-12-22T16:31:44.603000-05:00
2025-12-23,2025-12-23,13.77,2.88,10.61,2025-12-23T13:46:30.021000-05:00,2025-12-23T02:53:29.266000-05:00
